timesteps_total,custom_metrics/game_result/score_reward_episode_mean,custom_metrics/game_result/win_percentage_episode_mean,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms
330400,-0.15,0,0.317879742,1.791560902,0.10781119
331100,-0.14,0,0.317674213,1.791429305,0.107788698
331800,-0.14,0,0.317108219,1.791688973,0.107746445
332500,-0.12,0,0.31728417,1.791951306,0.107763759
333200,-0.12,0,0.317555801,1.791741205,0.107794277
333900,-0.12,0,0.317598766,1.791740818,0.107794929
334600,-0.13,0,0.317622634,1.792628858,0.107824754
335300,-0.14,0,0.317419412,1.79275223,0.107831832
336000,-0.15,0,0.317788191,1.793001386,0.107826799
336700,-0.14,0,0.318401775,1.793467647,0.107862103
337400,-0.14,0,0.318304516,1.793087722,0.107880722
338100,-0.14,0,0.318562048,1.793372921,0.107914382
338800,-0.15,0,0.318344986,1.793342169,0.107912655
339500,-0.15,0,0.317768265,1.79328213,0.107906641
340200,-0.14,0,0.318097816,1.793886194,0.107885716
340900,-0.13,0,0.318526185,1.793403406,0.107903026
341600,-0.13,0,0.318580814,1.793675756,0.107868717
342300,-0.13,0,0.318642668,1.793072266,0.107874309
343000,-0.13,0,0.318043143,1.792505264,0.107886449
343700,-0.13,0,0.317348903,1.791885995,0.107855435
344400,-0.13,0,0.317273596,1.791577121,0.107918795
345100,-0.15,0,0.317409319,1.791790087,0.107898994
345800,-0.12,0,0.317285658,1.790711625,0.107890342
346500,-0.13,0,0.317842405,1.790778495,0.107901452
347200,-0.12,0,0.31806513,1.791247311,0.107897003
347900,-0.12,0,0.317895051,1.791614073,0.10794792
348600,-0.12,0,0.317910957,1.790862564,0.107941783
349300,-0.11,0,0.318270278,1.790363876,0.107964165
350000,-0.11,0,0.31866,1.790884417,0.108014274
350700,-0.11,0,0.319137223,1.791712158,0.108036015
351400,-0.12,0,0.3189072,1.791605801,0.108084645
352100,-0.13,0,0.319138165,1.791489765,0.108076705
352800,-0.15,0,0.318712924,1.791016949,0.108087106
353500,-0.15,0,0.318386165,1.790879066,0.108081063
354200,-0.16,0,0.318934428,1.791360124,0.108065583
354900,-0.17,0,0.319342447,1.791096294,0.108052851
355600,-0.16,0,0.319314039,1.791336385,0.108085497
356300,-0.16,0,0.318873793,1.791316751,0.108066352
357000,-0.15,0,0.319138794,1.791770617,0.108056667
357700,-0.14,0,0.318922523,1.791247816,0.108061749
358400,-0.15,0,0.319564169,1.791401858,0.108084534
359100,-0.15,0,0.319542682,1.791682581,0.108125913
359800,-0.15,0,0.320215457,1.792031489,0.108166931
360500,-0.15,0,0.319897212,1.791373069,0.108159069
361200,-0.15,0,0.320328614,1.792751908,0.1081699
361900,-0.17,0,0.320789608,1.793159024,0.108225279
362600,-0.17,0,0.320699018,1.7932178,0.108234357
363300,-0.17,0,0.321478796,1.794493132,0.108169577
364000,-0.17,0,0.32202373,1.794905395,0.108215849
364700,-0.16,0,0.322251598,1.794746048,0.108174683
365400,-0.15,0,0.322072611,1.795468024,0.108189279
366100,-0.14,0,0.322569932,1.795660577,0.108222903
366800,-0.15,0,0.322076732,1.795488114,0.108209136
367500,-0.14,0,0.321537156,1.795418935,0.108204504
368200,-0.15,0,0.321606598,1.795263703,0.108246647
368900,-0.16,0,0.322153416,1.79543304,0.108259706
369600,-0.16,0,0.322596547,1.795570971,0.108269733
370300,-0.16,0,0.323319925,1.7963216,0.10823363
371000,-0.17,0,0.323295289,1.796150595,0.108199555
371700,-0.18,0,0.323352771,1.796284103,0.10822714
372400,-0.19,0,0.323113808,1.796546573,0.108266018
373100,-0.18,0,0.323264113,1.796583993,0.108271768
373800,-0.18,0,0.323624951,1.796346692,0.10829933
374500,-0.16,0,0.324344117,1.79677112,0.108289481
375200,-0.16,0,0.324757345,1.796681161,0.108335335
375900,-0.15,0,0.324594878,1.79651573,0.108311488
376600,-0.14,0,0.323980127,1.796156578,0.108320881
377300,-0.14,0,0.323950287,1.795493581,0.10830637
378000,-0.14,0,0.324315375,1.795673093,0.108321489
378700,-0.15,0,0.324969782,1.795900522,0.108346845
379400,-0.16,0,0.324889795,1.796327481,0.108330375
380100,-0.18,0,0.325366004,1.796875082,0.108379923
380800,-0.19,0,0.32509759,1.79663894,0.108348344
381500,-0.19,0,0.325273811,1.796247187,0.10835537
382200,-0.2,0,0.324772373,1.796165754,0.108322851
382900,-0.21,0,0.32520032,1.797006992,0.108357411
383600,-0.21,0,0.325179337,1.796919886,0.108343145
384300,-0.21,0,0.325179337,1.796919886,0.108343145
385000,-0.2,0,0.324975048,1.79650172,0.108330565
385700,-0.2,0,0.325492809,1.796764215,0.108343909
386400,-0.19,0,0.325662312,1.796551204,0.10837849
387100,-0.19,0,0.325129719,1.796219823,0.108336305
387800,-0.2,0,0.325532392,1.796625957,0.108300521
388500,-0.2,0,0.325403943,1.796121348,0.108327222
389200,-0.21,0,0.325827016,1.79635333,0.108337841
389900,-0.21,0,0.325594105,1.796286411,0.108314009
390600,-0.21,0,0.32539588,1.796578413,0.108337481
391300,-0.21,0,0.325658758,1.796484194,0.108325119
392000,-0.21,0,0.326000399,1.796330509,0.1083453
392700,-0.21,0,0.326217822,1.796698028,0.108365949
393400,-0.21,0,0.326386694,1.797196455,0.108341639
394100,-0.2,0,0.326101408,1.79723593,0.108343309
394800,-0.2,0,0.326162212,1.79778889,0.108340046
395500,-0.2,0,0.326105849,1.797972533,0.108377386
396200,-0.2,0,0.326554873,1.798538608,0.108407721
396900,-0.2,0,0.325857788,1.798750733,0.108409296
397600,-0.19,0,0.325538546,1.799360062,0.108498722
398300,-0.19,0,0.325912951,1.800265439,0.108528737
399000,-0.18,0,0.32636806,1.801573446,0.108566724
399700,-0.18,0,0.326324397,1.802037839,0.108600401
400400,-0.17,0,0.325896756,1.802114737,0.108604595
401100,-0.19,0,0.325995519,1.803287222,0.108626218
401800,-0.19,0,0.325995519,1.803287222,0.108626218
402500,-0.19,0,0.326300185,1.80443648,0.108660154
403200,-0.18,0,0.326431303,1.804439413,0.108695968
403900,-0.18,0,0.326116957,1.804664477,0.108720693
404600,-0.18,0,0.326451518,1.805338897,0.108705812
405300,-0.18,0,0.325655462,1.806065874,0.108667515
406000,-0.18,0,0.325608672,1.806441799,0.108686762
406700,-0.16,0,0.325411666,1.806965995,0.108721991
407400,-0.15,0,0.325553108,1.807551944,0.108748471
408100,-0.15,0,0.325247653,1.807688413,0.108794897
408800,-0.15,0,0.325308833,1.808097721,0.108804422
409500,-0.16,0,0.325509786,1.808319291,0.108815831
410200,-0.16,0,0.325509786,1.808319291,0.108815831
410900,-0.16,0,0.325653546,1.808912584,0.108837773
411600,-0.15,0,0.325129993,1.809216964,0.108813784
412300,-0.16,0,0.325892366,1.810573651,0.108837796
413000,-0.15,0,0.325964794,1.811444874,0.108902356
413700,-0.14,0,0.325829492,1.812130073,0.108875093
414400,-0.13,0,0.325919614,1.812337462,0.108934283
415100,-0.14,0,0.325932649,1.812374276,0.108932756
415800,-0.14,0,0.325780774,1.812771873,0.10889449
416500,-0.14,0,0.32549161,1.813113246,0.10892471
417200,-0.13,0,0.325942894,1.813713223,0.10888974
417900,-0.13,0,0.325571642,1.813237572,0.108903549
418600,-0.13,0,0.325387897,1.812759386,0.108911983
419300,-0.14,0,0.326021766,1.813220701,0.108919407
420000,-0.15,0,0.32581139,1.812701254,0.108917939
420700,-0.14,0,0.326005522,1.812922107,0.108877898
421400,-0.14,0,0.326167109,1.813621207,0.108860436
422100,-0.15,0,0.325921195,1.813533624,0.108865685
422800,-0.15,0,0.325957558,1.813263566,0.10887568
423500,-0.16,0,0.326027219,1.813503306,0.108865913
424200,-0.16,0,0.326511066,1.814125905,0.10890977
424900,-0.16,0,0.325957557,1.813663224,0.108909137
425600,-0.16,0,0.325840881,1.81362698,0.108881678
426300,-0.16,0,0.326004517,1.813958105,0.108896165
426300,-0.165137615,0,0.332285002,1.997437069,0.102081405
427000,-0.15,0,0.326459002,1.814078286,0.108919047
427000,-0.16,0,0.326621686,1.999555526,0.102081881
427700,-0.14,0,0.327132812,1.814241934,0.108952369
427700,-0.16,0,0.32527043,1.999706066,0.102089555
428400,-0.14,0,0.326834628,1.814458545,0.108987437
428400,-0.16,0,0.324822065,1.999458662,0.102107154
429100,-0.13,0,0.327053355,1.814366585,0.108972706
429100,-0.16,0,0.322656018,1.999164386,0.102109224
429800,-0.12,0,0.326800869,1.814161497,0.108920483
429800,-0.17,0,0.321923593,1.998817084,0.102113259
430500,-0.13,0,0.326972001,1.814234086,0.108930149
430500,-0.2,0,0.323638882,1.996002886,0.102277323
431200,-0.15,0,0.327246325,1.814714205,0.10896646
431200,-0.2,0,0.324712768,1.993736185,0.102421146
431900,-0.14,0,0.327413102,1.815871831,0.109003843
431900,-0.21,0,0.325997938,1.991104144,0.102451513
432600,-0.14,0,0.327413102,1.815871831,0.109003843
432600,-0.2,0,0.3252639,1.987575101,0.102390797
433300,-0.14,0,0.32715134,1.815946271,0.109036992
433300,-0.2,0,0.325588461,1.984873783,0.102375591
434000,-0.13,0,0.327034995,1.815959727,0.109016216
434000,-0.19,0,0.326251455,1.983053021,0.10237856
434700,-0.14,0,0.326956941,1.816095753,0.109046465
434700,-0.17,0.01,0.326346891,1.980338899,0.10234479
435400,-0.13,0,0.327548897,1.817092063,0.10906401
435400,-0.17,0.01,0.326712781,1.976738904,0.102297342
436100,-0.14,0,0.327625773,1.816976193,0.109080207
436100,-0.17,0.01,0.327589416,1.97373675,0.102325194
436800,-0.13,0,0.327399239,1.817224824,0.109159991
436800,-0.17,0.01,0.327589416,1.97373675,0.102325194
437500,-0.14,0,0.326987933,1.816936102,0.109113082
437500,-0.17,0.01,0.329188735,1.969984819,0.102384616
438200,-0.14,0,0.326835463,1.816544795,0.109147615
438200,-0.17,0.01,0.33081292,1.966179484,0.102479055
438900,-0.17,0,0.326795842,1.81668882,0.10921301
438900,-0.18,0.01,0.331417657,1.963035817,0.102485276
439600,-0.18,0,0.3268974,1.816549247,0.109191648
439600,-0.17,0.01,0.332610258,1.957566876,0.102515389
440300,-0.2,0,0.327246484,1.817633815,0.10924043
440300,-0.16,0.01,0.333112969,1.953385798,0.102553053
441000,-0.19,0,0.327314429,1.81774472,0.109222011
441000,-0.16,0.01,0.333558181,1.949774602,0.102580268
441700,-0.19,0,0.327314429,1.81774472,0.109222011
441700,-0.16,0.01,0.333219317,1.948786448,0.102571285
442400,-0.2,0,0.327208514,1.817531729,0.109238365
442400,-0.14,0.01,0.332856623,1.94625861,0.102538589
443100,-0.21,0,0.327386603,1.817301481,0.109290378
443100,-0.14,0.01,0.332442271,1.944934438,0.102503984
443800,-0.21,0,0.327398125,1.817728281,0.109343362
443800,-0.13,0.01,0.331100817,1.941089461,0.10246802
444500,-0.21,0,0.327505968,1.817894138,0.109356034
444500,-0.14,0.01,0.330715533,1.939774432,0.102441495
445200,-0.21,0,0.327516355,1.817911487,0.109358283
445200,-0.15,0.01,0.330882064,1.938163418,0.102439258
445900,-0.22,0,0.328304393,1.819033279,0.10935323
445900,-0.15,0.01,0.331509512,1.937263063,0.10245438
446600,-0.21,0,0.327938786,1.81864924,0.109386725
446600,-0.16,0.01,0.33278747,1.933694305,0.102508244
447300,-0.21,0,0.327332846,1.818610046,0.109394181
447300,-0.18,0.01,0.334288966,1.928293902,0.102564951
448000,-0.21,0,0.327138089,1.81933569,0.109382796
448000,-0.19,0.01,0.33530185,1.92431233,0.102574544
448700,-0.2,0.01,0.334680506,1.921421417,0.102592882
449400,-0.2,0.01,0.335269223,1.917190195,0.10265684
450100,-0.18,0.01,0.335024068,1.914783876,0.102703071
450800,-0.18,0.01,0.33563092,1.913643611,0.102722863
451500,-0.18,0.01,0.336309806,1.911021686,0.102807682
452200,-0.19,0.01,0.335903121,1.909147098,0.102829464
452900,-0.18,0.01,0.337362446,1.905104688,0.102924796
453600,-0.19,0.01,0.337105076,1.904104597,0.102950531
454300,-0.18,0.01,0.336971132,1.901239595,0.103014871
455000,-0.19,0,0.337241246,1.897267825,0.103129225
455700,-0.19,0,0.337379914,1.895858558,0.103176305
456400,-0.2,0,0.337737281,1.893568422,0.103211357
457100,-0.21,0,0.338275025,1.891957529,0.103267503
457800,-0.22,0,0.338121796,1.889026864,0.103259393
458500,-0.21,0,0.337974594,1.887553938,0.103256138
459200,-0.21,0,0.337642695,1.885984752,0.103279122
459900,-0.2,0,0.337951408,1.884129393,0.103283072
460600,-0.21,0,0.338152394,1.882256491,0.10326662
461300,-0.2,0,0.337940709,1.879183449,0.103259158
462000,-0.2,0,0.338074435,1.8785403,0.103247232
462700,-0.19,0,0.337785262,1.876108777,0.103257859
463400,-0.2,0,0.33825779,1.874600176,0.103274861
464100,-0.19,0,0.338579992,1.872676417,0.103291367
464800,-0.19,0,0.339249753,1.870600698,0.103293108
465500,-0.18,0,0.33948446,1.868801131,0.103337864
466200,-0.17,0,0.338146909,1.866003066,0.103295461
466900,-0.15,0,0.337747066,1.865286462,0.103278639
467600,-0.14,0,0.338032452,1.86271101,0.103288582
468300,-0.14,0,0.337732942,1.861355958,0.103331919
469000,-0.13,0,0.337722713,1.860220411,0.10332925
469700,-0.13,0,0.338218195,1.859369339,0.103385431
470400,-0.13,0,0.338452185,1.858911036,0.103400279
471100,-0.13,0,0.338822704,1.856064828,0.103392652
471800,-0.13,0,0.338065463,1.854997948,0.103383519
472500,-0.12,0,0.337124014,1.852576683,0.103327356
473200,-0.11,0,0.33645724,1.851061603,0.103307708
473900,-0.11,0,0.336550161,1.850012762,0.103352748
474600,-0.11,0,0.336984847,1.848999944,0.103349726
475300,-0.1,0,0.336694287,1.84757065,0.103367757
476000,-0.1,0,0.336814714,1.84658311,0.103346814
476700,-0.1,0,0.336893831,1.845056023,0.103317335
477400,-0.1,0,0.336460394,1.843588001,0.103247838
478100,-0.1,0,0.336623039,1.843153687,0.103248459
478800,-0.11,0,0.335918667,1.841860979,0.103276212
479500,-0.1,0,0.335903983,1.840207759,0.103302897
480200,-0.1,0,0.336437423,1.838081224,0.103348765
480900,-0.09,0,0.335614724,1.835805408,0.103376823
481600,-0.1,0,0.336363626,1.833678529,0.103393901
482300,-0.1,0,0.336637648,1.831367287,0.10343263
483000,-0.1,0,0.336962322,1.829629037,0.103472613
483700,-0.11,0,0.337815902,1.827999133,0.103493536
484400,-0.11,0,0.338705336,1.826797091,0.103499408
485100,-0.11,0,0.339969441,1.825446886,0.103440222
485800,-0.11,0,0.340350694,1.823811165,0.103446473
486500,-0.11,0,0.340633242,1.823137906,0.103384956
487200,-0.09,0,0.341680111,1.822110846,0.103427961
487900,-0.09,0,0.342689839,1.82101844,0.103429524
488600,-0.09,0,0.344041349,1.819361327,0.103428121
489300,-0.11,0,0.344132472,1.818782398,0.103418696
490000,-0.12,0,0.345059,1.818081318,0.10344276
490700,-0.13,0,0.345988423,1.817000532,0.103492818
491400,-0.12,0,0.347001683,1.816368894,0.103519612
492100,-0.1,0,0.34799078,1.815828131,0.103465833
492800,-0.09,0,0.348184027,1.815455571,0.103438505
493500,-0.1,0,0.348387375,1.815066738,0.103389814
494200,-0.1,0,0.349144,1.814393823,0.10341153
494900,-0.1,0,0.34912208,1.814073978,0.103343
495600,-0.08,0,0.349873455,1.813422617,0.103381625
496300,-0.08,0,0.350523416,1.813029485,0.103364112
497000,-0.07,0,0.350995841,1.812862017,0.103384398
497700,-0.07,0,0.351028248,1.811935368,0.103310391
498400,-0.07,0,0.350836426,1.812149402,0.103335294
499100,-0.07,0,0.350836426,1.812149402,0.103335294
499800,-0.07,0,0.351063518,1.811803264,0.103336311
500500,-0.07,0,0.351509921,1.811656294,0.103367442
501200,-0.06,0,0.351724574,1.810456606,0.103363763
501900,-0.05,0,0.351924732,1.809633086,0.103354406
502600,-0.06,0,0.35255075,1.808827841,0.10340117
503300,-0.07,0,0.3521251,1.808582504,0.103407129
504000,-0.1,0,0.352503079,1.807291191,0.103378278
504700,-0.1,0,0.352946385,1.806779141,0.103392858
505400,-0.1,0,0.353139126,1.806206991,0.103397472
506100,-0.1,0,0.354016152,1.806070692,0.103441368
506800,-0.1,0,0.354293429,1.805920657,0.103416784
507500,-0.09,0,0.35400065,1.805033499,0.103413199
508200,-0.08,0,0.35370555,1.804444102,0.103391882
508900,-0.08,0,0.353057603,1.803860688,0.103352898
509600,-0.09,0,0.353415181,1.802956182,0.103308353
510300,-0.1,0,0.354319537,1.802087497,0.103318463
511000,-0.1,0,0.354207127,1.801798436,0.103376273
511700,-0.1,0,0.35494573,1.801465403,0.10342862
512400,-0.1,0,0.354643011,1.800933186,0.103469309
513100,-0.1,0,0.355122224,1.800467586,0.103434431
513800,-0.11,0,0.354975223,1.800112214,0.103420928
514500,-0.11,0,0.354422021,1.800235928,0.103405389
515200,-0.11,0,0.354759428,1.799711022,0.103470038
515900,-0.11,0,0.355141725,1.79906925,0.103492727
516600,-0.12,0,0.355157128,1.79822496,0.103470772
517300,-0.12,0,0.355538407,1.79782688,0.103474316
518000,-0.13,0,0.356227657,1.797428572,0.103517986
518700,-0.13,0,0.356526199,1.796810316,0.103508117
519400,-0.12,0,0.356988265,1.796066717,0.103486577
520100,-0.11,0,0.357250928,1.795544297,0.103479566
520800,-0.11,0,0.357063226,1.79520326,0.103436743
521500,-0.1,0,0.35676375,1.794583056,0.103464161
522200,-0.1,0,0.35611126,1.793861666,0.103469462
522900,-0.11,0,0.356021069,1.793185405,0.103476867
523600,-0.11,0,0.355605626,1.792787487,0.103436012
524300,-0.1,0,0.35640364,1.792300763,0.103443851
525000,-0.09,0,0.357075429,1.791761083,0.103445611
525700,-0.1,0,0.356630969,1.79121694,0.103434863
526400,-0.08,0,0.356271145,1.790555906,0.103453844
527100,-0.09,0,0.356592621,1.789651263,0.103383818
527800,-0.09,0,0.356279799,1.789797106,0.103398757
528500,-0.1,0,0.356158739,1.789395622,0.103352217
529200,-0.11,0,0.356230295,1.789410828,0.10337363
529900,-0.1,0,0.356089743,1.788692635,0.103415805
530600,-0.11,0,0.356372305,1.788160825,0.103401236
531300,-0.11,0,0.356785191,1.787792607,0.103337506
532000,-0.11,0,0.356839118,1.787281818,0.103327439
532700,-0.11,0,0.35628679,1.786866015,0.103298892
533400,-0.11,0,0.355647394,1.786274294,0.103286121
534100,-0.11,0,0.355494082,1.786252184,0.103310933
534800,-0.12,0,0.354843193,1.78609621,0.10329727
535500,-0.13,0,0.354935215,1.785453533,0.103294173
536200,-0.14,0,0.355339884,1.784951996,0.103293975
536900,-0.13,0,0.355913357,1.78473436,0.103336123
537600,-0.12,0,0.356647473,1.784500956,0.103336554
538300,-0.12,0,0.357516167,1.784253521,0.103320644
539000,-0.11,0,0.358297125,1.784028188,0.103328081
539700,-0.11,0,0.358642453,1.783585051,0.103375231
540400,-0.11,0,0.358217886,1.783582995,0.10338647
541100,-0.11,0,0.358754855,1.783742737,0.103381483
541800,-0.12,0,0.359236318,1.783395851,0.10344126
542500,-0.12,0,0.359780354,1.78371585,0.103484186
543200,-0.13,0,0.36033328,1.783705116,0.103490714
543900,-0.13,0,0.360353033,1.783436846,0.103467348
544600,-0.12,0,0.360247788,1.783732233,0.103528238
545300,-0.12,0,0.360441271,1.783348324,0.103521564
546000,-0.13,0,0.361004284,1.783257304,0.103541094
546700,-0.12,0,0.361146937,1.783108586,0.103543333
547400,-0.12,0,0.361442023,1.783095847,0.103532101
548100,-0.12,0,0.36151134,1.78278193,0.103558506
548800,-0.12,0,0.361201621,1.782843002,0.103542802
549500,-0.14,0,0.361486901,1.782471014,0.103566113
550200,-0.14,0,0.361523492,1.782158419,0.10352254
550900,-0.14,0,0.362393265,1.78179731,0.103559989
551600,-0.14,0,0.362084426,1.781530317,0.103580386
552300,-0.14,0,0.362305466,1.781302314,0.103568489
553000,-0.14,0,0.362371986,1.781297522,0.10357932
553700,-0.13,0,0.362385747,1.781011115,0.103545283
554400,-0.13,0,0.362951416,1.78069023,0.10350634
555100,-0.13,0,0.362561939,1.780690313,0.103543667
555800,-0.13,0,0.362561939,1.780690313,0.103543667
556500,-0.13,0,0.362978092,1.780398916,0.103517293
557200,-0.14,0,0.362589933,1.780337566,0.103510279
557900,-0.14,0,0.362536279,1.780211794,0.103512442
558600,-0.13,0,0.362177679,1.780499641,0.103557477
559300,-0.13,0,0.361774107,1.780472407,0.103562393
560000,-0.13,0,0.36192535,1.780160856,0.103578601
560700,-0.13,0,0.361044252,1.780181984,0.103549302
561400,-0.13,0,0.361376029,1.780085696,0.103561694
562100,-0.14,0,0.361174784,1.779914051,0.103568235
562800,-0.14,0,0.360434097,1.779795355,0.103603284
563500,-0.14,0,0.360349489,1.779793954,0.103610954
564200,-0.14,0,0.360280154,1.779551519,0.103597368
564900,-0.13,0,0.35954133,1.779279452,0.103588923
565600,-0.13,0,0.359449021,1.779420559,0.103582006
566300,-0.13,0,0.359672216,1.77928517,0.103582581
567000,-0.14,0,0.359076942,1.77922669,0.10354765
567700,-0.14,0,0.358305454,1.77879856,0.103541213
568400,-0.13,0,0.358225718,1.77861583,0.103619897
569100,-0.13,0,0.35827557,1.778571152,0.103661049
569800,-0.13,0,0.358259655,1.778517462,0.103627365
570500,-0.13,0,0.358392963,1.778565424,0.103665895
571200,-0.13,0,0.35752303,1.778310439,0.103616207
571900,-0.12,0,0.357695671,1.777984798,0.103651261
572600,-0.11,0,0.357287924,1.77791328,0.103661765
573300,-0.12,0,0.356748906,1.777978886,0.103674702
574000,-0.12,0,0.356803723,1.777818951,0.103667572
574700,-0.12,0,0.357329571,1.777586938,0.103688701
575400,-0.13,0,0.357251691,1.777519248,0.103681606
576100,-0.11,0,0.356795193,1.777969558,0.103733002
576800,-0.11,0,0.355479636,1.77794313,0.10374429
577500,-0.11,0,0.355502337,1.777990274,0.103720901
578200,-0.11,0,0.355752586,1.777890971,0.103735163
578900,-0.12,0,0.355521703,1.777918249,0.103754223
579600,-0.12,0,0.355163493,1.777979862,0.103781543
580300,-0.14,0,0.355100967,1.777593122,0.10378458
581000,-0.14,0,0.355184326,1.777650438,0.103759069
581700,-0.13,0,0.354766432,1.778105179,0.103780115
582400,-0.14,0,0.354796195,1.777492987,0.103791492
583100,-0.14,0,0.355403374,1.777486219,0.10380297
583800,-0.14,0,0.355114129,1.777382808,0.103823595
584500,-0.14,0,0.354776242,1.777263363,0.103828802
585200,-0.14,0,0.353553659,1.777235807,0.103804754
585900,-0.14,0,0.353457352,1.777185624,0.103783207
586600,-0.14,0,0.353631168,1.776743219,0.103726075
587300,-0.14,0,0.354257509,1.776528127,0.103793725
